doc_no,item_seq,sys_no,author,title,edition,imprint,publication_date,citation,barcode,class,collection_code,call_number_key,primary_call_no_desc,item_desc,internal_note,item_status,event_id,event_type,event_category,event_category_label,event_date,event_hour,event_minute,event_day_part,event_month,event_year,event_year_month,patron_status,patron_type
4317340,880,4317340,,The bluebook :,19th ed.,"Cambridge, Mass. : Published and distributed by the Harvard Law Review Association, 2010.",2010,"The bluebook : a uniform system of citation / compiled by the editors of the Columbia Law Review, the Harvard Law Review, the University of Pennsylvania Law Review, and the Yale Law Journal. ÊCambridge, Mass. : Published and distributed by the Harvard Law Review Association, 2010. Êxvii, 511 p. ; 22 cm. [004317340]",L00486461T,"Legal Analysis, Research & Writing (LAW 160A)",LRESV,"kf""245 u55 2010",KF245 .U55 2010,c.7,,12,18111,Simple Loan,02,Loans,"Jan 5, 2012",13,30,Noon,01,2012,2012/01,Graduate Student,Grad - Law
6380453,10,5581877,"Gillers, Stephen, 1943-",Regulation of lawyers :,9th ed.,"New York : Wolters Kluwer Law & Business, c2012.",2012,"Gillers, Stephen, 1943- ÊRegulation of lawyers : problems of law and ethics / Stephen Gillers. ÊNew York : Wolters Kluwer Law & Business, c2012. Êxxxiii, 900 p. ; 26 cm. [005581877]",L00568426V,Ethics and the Law of Lawyering in Civil Litigation (LAW 239),LRESV,"kf""306 g55 2012",KF306 .G55 2012,,,12,8739,Simple Loan,02,Loans,"Nov 6, 2012",16,24,Noon,11,2012,2012/11,Graduate Student,Grad - Law
6380453,10,5581877,"Gillers, Stephen, 1943-",Regulation of lawyers :,9th ed.,"New York : Wolters Kluwer Law & Business, c2012.",2012,"Gillers, Stephen, 1943- ÊRegulation of lawyers : problems of law and ethics / Stephen Gillers. ÊNew York : Wolters Kluwer Law & Business, c2012. Êxxxiii, 900 p. ; 26 cm. [005581877]",L00568426V,Ethics and the Law of Lawyering in Civil Litigation (LAW 239),LRESV,"kf""306 g55 2012",KF306 .G55 2012,,,12,3918,Simple Loan,02,Loans,"Oct 22, 2012",14,49,Noon,10,2012,2012/10,Graduate Student,Grad - Law
6380453,10,5581877,"Gillers, Stephen, 1943-",Regulation of lawyers :,9th ed.,"New York : Wolters Kluwer Law & Business, c2012.",2012,"Gillers, Stephen, 1943- ÊRegulation of lawyers : problems of law and ethics / Stephen Gillers. ÊNew York : Wolters Kluwer Law & Business, c2012. Êxxxiii, 900 p. ; 26 cm. [005581877]",L00568426V,Ethics and the Law of Lawyering in Civil Litigation (LAW 239),LRESV,"kf""306 g55 2012",KF306 .G55 2012,,,12,23699,Simple Loan,02,Loans,"Dec 10, 2012",12,59,Morning,12,2012,2012/12,Graduate Student,Grad - Law
6126401,10,5323815,,Lawyers in practice :,,"Chicago ; London : The University of Chicago Press, 2012, ©2012.",2012,"Lawyers in practice : ethical decision making in context / edited by Leslie C. Levin and Lynn Mather. ÊChicago ; London : The University of Chicago Press, 2012, ©2012. Êxi, 386 pages ; 24 cm [005323815]",L00571518R,Ethics and the Law of Lawyering (LAW 238),LRESV,"k""123 l395 2012",K123 .L395 2012,,,12,38045,Simple Loan,02,Loans,"Oct 2, 2012",15,14,Noon,10,2012,2012/10,Graduate Student,Grad - Law
4956977,20,4956977,"Ruhl, J. B.",The practice and policy of environmental law /,2nd ed.,"New York : Foundation Press/Thomson, 2010.",2010,"Ruhl, J. B. ÊThe practice and policy of environmental law / by J.B. Ruhl ... [et al.]. ÊNew York : Foundation Press/Thomson, 2010. Êxxxvii, 1146 p. : ill., forms ; 26 cm. + teacher's manual. [004956977]",L00567493Y,Environmental Law (LAW 235),LRESV,kf#3775 r84 2010,KF3775 .R84 2010,c.2,Course book,12,22968,Simple Loan,02,Loans,"Nov 10, 2012",17,01,Evening,11,2012,2012/11,Graduate Student,Grad - Law
4956977,20,4956977,"Ruhl, J. B.",The practice and policy of environmental law /,2nd ed.,"New York : Foundation Press/Thomson, 2010.",2010,"Ruhl, J. B. ÊThe practice and policy of environmental law / by J.B. Ruhl ... [et al.]. ÊNew York : Foundation Press/Thomson, 2010. Êxxxvii, 1146 p. : ill., forms ; 26 cm. + teacher's manual. [004956977]",L00567493Y,Environmental Law (LAW 235),LRESV,kf#3775 r84 2010,KF3775 .R84 2010,c.2,Course book,12,469,Simple Loan,02,Loans,"Oct 6, 2012",13,48,Noon,10,2012,2012/10,Graduate Student,Grad - BES
4956977,20,4956977,"Ruhl, J. B.",The practice and policy of environmental law /,2nd ed.,"New York : Foundation Press/Thomson, 2010.",2010,"Ruhl, J. B. ÊThe practice and policy of environmental law / by J.B. Ruhl ... [et al.]. ÊNew York : Foundation Press/Thomson, 2010. Êxxxvii, 1146 p. : ill., forms ; 26 cm. + teacher's manual. [004956977]",L00567493Y,Environmental Law (LAW 235),LRESV,kf#3775 r84 2010,KF3775 .R84 2010,c.2,Course book,12,24972,Simple Loan,02,Loans,"Sep 28, 2012",08,07,Morning,09,2012,2012/09,Graduate Student,Grad - BES
4942279,10,4942276,"Ho, Cynthia M.",Access to medicine in the global economy :,,"New York : Oxford University Press, c2011.",2011,"Ho, Cynthia M. ÊAccess to medicine in the global economy : international agreements on patents and related rights / Cynthia M. Ho. ÊNew York : Oxford University Press, c2011. Êxviii, 410 p. : ill. ; 25 cm. [004942276]",L00524499X,Access to Medicines (LAW 527),LRESV,k#1519 d78 h6 2011,K1519.D78 H6 2011,,,12,13918,Simple Loan,02,Loans,"Jan 12, 2012",15,38,Noon,01,2012,2012/01,Graduate Student,Grad - Engineering & CompSci
4317340,880,4317340,,The bluebook :,19th ed.,"Cambridge, Mass. : Published and distributed by the Harvard Law Review Association, 2010.",2010,"The bluebook : a uniform system of citation / compiled by the editors of the Columbia Law Review, the Harvard Law Review, the University of Pennsylvania Law Review, and the Yale Law Journal. ÊCambridge, Mass. : Published and distributed by the Harvard Law Review Association, 2010. Êxvii, 511 p. ; 22 cm. [004317340]",L00486461T,"Legal Analysis, Research & Writing (LAW 160A)",LRESV,"kf""245 u55 2010",KF245 .U55 2010,c.7,,12,16847,Simple Loan,02,Loans,"Sep 26, 2012",09,32,Morning,09,2012,2012/09,Graduate Student,Grad - Law
4317340,880,4317340,,The bluebook :,19th ed.,"Cambridge, Mass. : Published and distributed by the Harvard Law Review Association, 2010.",2010,"The bluebook : a uniform system of citation / compiled by the editors of the Columbia Law Review, the Harvard Law Review, the University of Pennsylvania Law Review, and the Yale Law Journal. ÊCambridge, Mass. : Published and distributed by the Harvard Law Review Association, 2010. Êxvii, 511 p. ; 22 cm. [004317340]",L00486461T,"Legal Analysis, Research & Writing (LAW 160A)",LRESV,"kf""245 u55 2010",KF245 .U55 2010,c.7,,12,16507,Simple Loan,02,Loans,"Aug 24, 2010",08,09,Morning,08,2010,2010/08,Graduate Student,Grad - Law
4317340,880,4317340,,The bluebook :,19th ed.,"Cambridge, Mass. : Published and distributed by the Harvard Law Review Association, 2010.",2010,"The bluebook : a uniform system of citation / compiled by the editors of the Columbia Law Review, the Harvard Law Review, the University of Pennsylvania Law Review, and the Yale Law Journal. ÊCambridge, Mass. : Published and distributed by the Harvard Law Review Association, 2010. Êxvii, 511 p. ; 22 cm. [004317340]",L00486461T,"Legal Analysis, Research & Writing (LAW 160A)",LRESV,"kf""245 u55 2010",KF245 .U55 2010,c.7,,12,42852,Simple Loan,02,Loans,"Sep 29, 2010",08,14,Morning,09,2010,2010/09,Graduate Student,Grad - Law
4902908,20,4902802,"Chemerinsky, Erwin.",Constitutional law /,3rd ed.,"New York : Aspen Publishers, c2009.",2009,"Chemerinsky, Erwin. ÊConstitutional law / Erwin Chemerinsky. ÊNew York : Aspen Publishers, c2009. Êlvii, 1825 p. ; 26 cm. + teacher's manual. [004902802]",L00522009I,Constitutional Law (LAW 120),LRESV,kf#4550 c44 2009,KF4550 .C44 2009,c.2,,12,30775,Simple Loan,02,Loans,"Sep 20, 2011",08,14,Morning,09,2011,2011/09,Graduate Student,Grad - Law
4902908,20,4902802,"Chemerinsky, Erwin.",Constitutional law /,3rd ed.,"New York : Aspen Publishers, c2009.",2009,"Chemerinsky, Erwin. ÊConstitutional law / Erwin Chemerinsky. ÊNew York : Aspen Publishers, c2009. Êlvii, 1825 p. ; 26 cm. + teacher's manual. [004902802]",L00522009I,Constitutional Law (LAW 120),LRESV,kf#4550 c44 2009,KF4550 .C44 2009,c.2,,12,27310,Simple Loan,02,Loans,"Sep 28, 2012",16,37,Noon,09,2012,2012/09,Graduate Student,Grad - Law
4920338,10,4920275,"Neumann, Richard K., 1947-",Legal writing /,2nd ed.,"New York, NY : Aspen Publishers, c2011.",2011,"Neumann, Richard K., 1947- ÊLegal writing / Richard K. Neumann, Jr., Sheila Simon. ÊNew York, NY : Aspen Publishers, c2011. Êxxvi, 370 p. : ill., forms ; 26 cm. [004920275]",L00524446P,"Legal Analysis, Research & Writing (LAW 160A)",LRESV,"kf""250 n484 2011",KF250 .N484 2011,,,12,25437,Simple Loan,02,Loans,"Aug 17, 2012",08,25,Morning,08,2012,2012/08,Graduate Student,Grad - Law
4920338,10,4920275,"Neumann, Richard K., 1947-",Legal writing /,2nd ed.,"New York, NY : Aspen Publishers, c2011.",2011,"Neumann, Richard K., 1947- ÊLegal writing / Richard K. Neumann, Jr., Sheila Simon. ÊNew York, NY : Aspen Publishers, c2011. Êxxvi, 370 p. : ill., forms ; 26 cm. [004920275]",L00524446P,"Legal Analysis, Research & Writing (LAW 160A)",LRESV,"kf""250 n484 2011",KF250 .N484 2011,,,12,24243,Simple Loan,02,Loans,"Aug 16, 2012",14,22,Noon,08,2012,2012/08,Graduate Student,Grad - Law
4942279,10,4942276,"Ho, Cynthia M.",Access to medicine in the global economy :,,"New York : Oxford University Press, c2011.",2011,"Ho, Cynthia M. ÊAccess to medicine in the global economy : international agreements on patents and related rights / Cynthia M. Ho. ÊNew York : Oxford University Press, c2011. Êxviii, 410 p. : ill. ; 25 cm. [004942276]",L00524499X,Access to Medicines (LAW 527),LRESV,k#1519 d78 h6 2011,K1519.D78 H6 2011,,,12,24637,Simple Loan,02,Loans,"Jan 8, 2012",14,42,Noon,01,2012,2012/01,Graduate Student,Grad - General
783052,30,783052,,Fugitive slaves and American courts :,,"New York : Garland Pub., 1988.",1988,"Fugitive slaves and American courts : the pamphlet literature / edited with an introduction by Paul Finkelman. ÊNew York : Garland Pub., 1988. Ê4 v. : ill. ; 23 cm. [000783052]",D00380090K,Law of Slavery (LAW 794),LRESV,kf#4545 s5 a5 1988 ser 2,KF4545.S5 A5 1988 ser.2,v.4 c.1,,01,10889,Transfer Loan,02,Loans,"Aug 25, 2012",11,35,Morning,08,2012,2012/08,Dummy,Other - Miscellanous
783058,30,783058,,Southern slaves in free state courts :,,"New York : Garland, 1988.",1988,"Southern slaves in free state courts : the pamphlet literature / edited with an introduction by Paul Finkelman. ÊNew York : Garland, 1988. Ê3 v. ; 23 c. [000783058]",D04532333N,Law of Slavery (LAW 794),LRESV,kf#4545 s5 a5 1988 ser 1,KF4545.S5 A5 1988 ser.1,v.1 c.1,,01,14040,Remote Storage Loan,02,Loans,"Aug 27, 2012",11,39,Morning,08,2012,2012/08,Dummy,Other - Miscellanous
3533756,20,3504193,"Saloner, Garth.",Strategic management /,,"New York : John Wiley, c2001.",2001,"Saloner, Garth. ÊStrategic management / Garth Saloner, Andrea Shepard, Joel Podolny. ÊNew York : John Wiley, c2001. Êxvii, 442 p. : ill. ; 25 cm. [003504193]",L00491926V,Business Strategy for Lawyers (LAW 203),LRESV,hd!30 28 s25 2001,HD30.28 .S25 2001,,,12,26756,Simple Loan,02,Loans,"Sep 4, 2011",14,04,Noon,09,2011,2011/09,Graduate Student,Grad - Law
4317340,880,4317340,,The bluebook :,19th ed.,"Cambridge, Mass. : Published and distributed by the Harvard Law Review Association, 2010.",2010,"The bluebook : a uniform system of citation / compiled by the editors of the Columbia Law Review, the Harvard Law Review, the University of Pennsylvania Law Review, and the Yale Law Journal. ÊCambridge, Mass. : Published and distributed by the Harvard Law Review Association, 2010. Êxvii, 511 p. ; 22 cm. [004317340]",L00486461T,"Legal Analysis, Research & Writing (LAW 160A)",LRESV,"kf""245 u55 2010",KF245 .U55 2010,c.7,,12,36526,Simple Loan,02,Loans,"Sep 27, 2010",16,21,Noon,09,2010,2010/09,Graduate Student,Grad - Law
4317340,880,4317340,,The bluebook :,19th ed.,"Cambridge, Mass. : Published and distributed by the Harvard Law Review Association, 2010.",2010,"The bluebook : a uniform system of citation / compiled by the editors of the Columbia Law Review, the Harvard Law Review, the University of Pennsylvania Law Review, and the Yale Law Journal. ÊCambridge, Mass. : Published and distributed by the Harvard Law Review Association, 2010. Êxvii, 511 p. ; 22 cm. [004317340]",L00486461T,"Legal Analysis, Research & Writing (LAW 160A)",LRESV,"kf""245 u55 2010",KF245 .U55 2010,c.7,,12,16118,Simple Loan,02,Loans,"Jan 19, 2011",16,19,Noon,01,2011,2011/01,Graduate Student,Grad - General
4317340,900,4317340,,The bluebook :,19th ed.,"Cambridge, Mass. : Published and distributed by the Harvard Law Review Association, 2010.",2010,"The bluebook : a uniform system of citation / compiled by the editors of the Columbia Law Review, the Harvard Law Review, the University of Pennsylvania Law Review, and the Yale Law Journal. ÊCambridge, Mass. : Published and distributed by the Harvard Law Review Association, 2010. Êxvii, 511 p. ; 22 cm. [004317340]",L00491834T,"Legal Analysis, Research & Writing (LAW 160A)",LRESV,"kf""245 u55 2010",KF245 .U55 2010,c.9,,12,10360,Simple Loan,02,Loans,"Oct 19, 2010",13,08,Noon,10,2010,2010/10,Graduate Student,Grad - Law
5068651,10,5068651,"Glannon, Joseph W.",Civil procedure :,,"New York : Aspen Publishers ; Frederick, MD : Wolters Kluwer Law & Business, c2011.",2011,"Glannon, Joseph W. ÊCivil procedure : a coursebook / Joseph W. Glannon, Andrew M. Perlman, Peter Raven-Hansen. ÊNew York : Aspen Publishers ; Frederick, MD : Wolters Kluwer Law & Business, c2011. Êxxxi, 1287 p. : ill., maps, ports. ; 26 cm. [005068651]",L00524707P,Civil Procedure (LAW 110),LRESV,kf#8839 g578 2011,KF8839 .G578 2011,,,12,6508,Simple Loan,02,Loans,"Sep 13, 2011",11,07,Morning,09,2011,2011/09,Graduate Student,Grad - Law
5068651,10,5068651,"Glannon, Joseph W.",Civil procedure :,,"New York : Aspen Publishers ; Frederick, MD : Wolters Kluwer Law & Business, c2011.",2011,"Glannon, Joseph W. ÊCivil procedure : a coursebook / Joseph W. Glannon, Andrew M. Perlman, Peter Raven-Hansen. ÊNew York : Aspen Publishers ; Frederick, MD : Wolters Kluwer Law & Business, c2011. Êxxxi, 1287 p. : ill., maps, ports. ; 26 cm. [005068651]",L00524707P,Civil Procedure (LAW 110),LRESV,kf#8839 g578 2011,KF8839 .G578 2011,,,12,33804,Simple Loan,02,Loans,"Jun 5, 2012",15,01,Noon,06,2012,2012/06,Graduate Student,Grad - General
5068651,10,5068651,"Glannon, Joseph W.",Civil procedure :,,"New York : Aspen Publishers ; Frederick, MD : Wolters Kluwer Law & Business, c2011.",2011,"Glannon, Joseph W. ÊCivil procedure : a coursebook / Joseph W. Glannon, Andrew M. Perlman, Peter Raven-Hansen. ÊNew York : Aspen Publishers ; Frederick, MD : Wolters Kluwer Law & Business, c2011. Êxxxi, 1287 p. : ill., maps, ports. ; 26 cm. [005068651]",L00524707P,Civil Procedure (LAW 110),LRESV,kf#8839 g578 2011,KF8839 .G578 2011,,,12,25568,Simple Loan,02,Loans,"Aug 17, 2012",09,11,Morning,08,2012,2012/08,Graduate Student,Grad - Law
3533756,20,3504193,"Saloner, Garth.",Strategic management /,,"New York : John Wiley, c2001.",2001,"Saloner, Garth. ÊStrategic management / Garth Saloner, Andrea Shepard, Joel Podolny. ÊNew York : John Wiley, c2001. Êxvii, 442 p. : ill. ; 25 cm. [003504193]",L00491926V,Business Strategy for Lawyers (LAW 203),LRESV,hd!30 28 s25 2001,HD30.28 .S25 2001,,,12,24305,Simple Loan,02,Loans,"Aug 23, 2011",17,23,Evening,08,2011,2011/08,Graduate Student,Grad - Law
3796336,10,3793724,"McLachlan, Campbell.",International investment arbitration :,,"Oxford ; New York : Oxford University Press, 2007.",2007,"McLachlan, Campbell. ÊInternational investment arbitration : substantive principles / Campbell McLachlan, Laurence Shore, Matthew Weiniger. ÊOxford ; New York : Oxford University Press, 2007. Êl, 474 p. ; 26 cm. [003793724]",L00535946W,International Investment Law (LAW 752),LRESV,k#3830 m45 2007,K3830 .M45 2007,,,01,34567,Simple Loan,02,Loans,"Mar 10, 2011",16,23,Noon,03,2011,2011/03,Graduate Student,Grad - Law
3796336,10,3793724,"McLachlan, Campbell.",International investment arbitration :,,"Oxford ; New York : Oxford University Press, 2007.",2007,"McLachlan, Campbell. ÊInternational investment arbitration : substantive principles / Campbell McLachlan, Laurence Shore, Matthew Weiniger. ÊOxford ; New York : Oxford University Press, 2007. Êl, 474 p. ; 26 cm. [003793724]",L00535946W,International Investment Law (LAW 752),LRESV,k#3830 m45 2007,K3830 .M45 2007,,,01,29386,Simple Loan,02,Loans,"Nov 2, 2008",19,41,Evening,11,2008,2008/11,Graduate Student,Grad - Law
4317340,900,4317340,,The bluebook :,19th ed.,"Cambridge, Mass. : Published and distributed by the Harvard Law Review Association, 2010.",2010,"The bluebook : a uniform system of citation / compiled by the editors of the Columbia Law Review, the Harvard Law Review, the University of Pennsylvania Law Review, and the Yale Law Journal. ÊCambridge, Mass. : Published and distributed by the Harvard Law Review Association, 2010. Êxvii, 511 p. ; 22 cm. [004317340]",L00491834T,"Legal Analysis, Research & Writing (LAW 160A)",LRESV,"kf""245 u55 2010",KF245 .U55 2010,c.9,,12,22394,Simple Loan,02,Loans,"Jan 15, 2012",13,01,Noon,01,2012,2012/01,Graduate Student,Grad - General
4317340,900,4317340,,The bluebook :,19th ed.,"Cambridge, Mass. : Published and distributed by the Harvard Law Review Association, 2010.",2010,"The bluebook : a uniform system of citation / compiled by the editors of the Columbia Law Review, the Harvard Law Review, the University of Pennsylvania Law Review, and the Yale Law Journal. ÊCambridge, Mass. : Published and distributed by the Harvard Law Review Association, 2010. Êxvii, 511 p. ; 22 cm. [004317340]",L00491834T,"Legal Analysis, Research & Writing (LAW 160A)",LRESV,"kf""245 u55 2010",KF245 .U55 2010,c.9,,12,11969,Simple Loan,02,Loans,"Feb 27, 2012",19,29,Evening,02,2012,2012/02,Graduate Student,Grad - Law
4317340,900,4317340,,The bluebook :,19th ed.,"Cambridge, Mass. : Published and distributed by the Harvard Law Review Association, 2010.",2010,"The bluebook : a uniform system of citation / compiled by the editors of the Columbia Law Review, the Harvard Law Review, the University of Pennsylvania Law Review, and the Yale Law Journal. ÊCambridge, Mass. : Published and distributed by the Harvard Law Review Association, 2010. Êxvii, 511 p. ; 22 cm. [004317340]",L00491834T,"Legal Analysis, Research & Writing (LAW 160A)",LRESV,"kf""245 u55 2010",KF245 .U55 2010,c.9,,12,47513,Simple Loan,02,Loans,"Sep 30, 2010",09,07,Morning,09,2010,2010/09,Graduate Student,Grad - Law
